"cid","name","address","city","state","zip","latitude","longitude"
13,"CHESTER COUNTY HOSPITAL","701 EAST MARSHALL STREET","WEST CHESTER","PA",19380,"39.97120656900010","-75.6021450720000"
14,"GROVER C DILS MEDICAL CENTER","700 NORTH SPRING STREET","CALIENTE","NV",89008,"37.62270262700000","-114.5139431090000"
13,"DEVEREUX CHILDRENS BEHAVIORAL HEALTH CENTER","655 SUGARTOWN ROAD, P O BOX 275","MALVERN","PA",19355,"40.00837607100000","-75.5091871430000"
13,"PHOENIXVILLE HOSPITAL","140 NUTT ROAD, PO BOX 3001","PHOENIXVILLE","PA",19468,"40.12378900100000","-75.5150850010000"
13,"COATESVILLE VETERANS AFFAIRS MEDICAL CENTER","1400 BLACK HORSE ROAD","COATESVILLE","PA",19320,"39.99759101700000","-75.7975710620000"
17,"BATTLE MOUNTAIN GENERAL HOSPITAL","535 SOUTH HUMBOLDT STREET","BATTE MTN","NV",89820,"40.63955062100010","-116.9402862210000"
17,"MOUNT GRANT GENERAL HOSPITAL","200 SOUTH 'A' STREET","HAWTHORNE","NV",89415,"38.51700346100010","-118.6273897800000"
17,"NYE REGIONAL MEDICAL CENTER","825 SOUTH MAIN STREET","TONOPAH","NV",89049,"38.06164318300010","-117.2224901210000"
14,"BENSON HOSPITAL","450 S. OCOTILLO","BENSON","AZ",85602,"31.96510497600010","-110.3081187020000"
13,"JOHN HEINZ INSTITUTE OF REHABILITATION","150 MUNDY STREET","WILKES-BARRE","PA",18702,"41.24615250200000","-75.8543790010000"
14,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.","901 W REX ALLEN DRIVE","WILLCOX","AZ",85643,"32.26496740000000","-109.8381442360000"
13,"LEHIGH VALLEY HOSPITAL-MUHLENBERG","2545 SCHOENERSVILLE ROAD","BETHLEHEM","PA",18017,"40.65759100100010","-75.4201090000000"
19,"UPMC JAMESON","1211 WILMINGTON AVENUE","NEW CASTLE","PA",16105,"41.01320200200010","-80.3526490000000"
12,"SAINT LUKE'S NORTHLAND HOSPITAL - BARRY ROAD","5830 NW BARRY ROAD","KANSAS CITY","MO",64154,"39.24898899400010","-94.6483290660000"
12,"KEARNEY COUNTY HEALTH SERVICES HOSPITAL","727 EAST 1ST ST","MINDEN","NE",68959,"40.49543097700010","-98.9428532200000"
13,"SUNBURY COMMUNITY HOSPITAL","350 NORTH 11TH STREET","SUNBURY","PA",17801,"40.86193100100010","-76.7780250000000"
13,"LANCASTER BEHAVIORAL HEALTH HOSPITAL","333 HARRISBURG AVENUE","LANCASTER","PA",17603,"40.04978556800010","-76.3156361750000"
13,"NORRISTOWN STATE HOSPITAL","1001 STERIGERE STREET","NORRISTOWN","PA",19401,"40.13253300100010","-75.3488689989999"
13,"MOSES TAYLOR HOSPITAL","700 QUINCY AVENUE","SCRANTON","PA",18510,"41.41069495500010","-75.6505681440000"
19,"HOLZER MEDICAL CENTER","100 JACKSON PIKE","GALLIPOLIS","OH",45631,"38.84647314300000","-82.2375402869999"
13,"BEVERLY CAMPUS BEVERLY CAMPUS","85 HERRICK STREET","BEVERLY","MA",1915,"42.56410000000010","-70.8756999999999"
13,"NORTH SHORE MEDICAL CENTER - SALEM CAMPUS","81 HIGHLAND AVENUE","SALEM","MA",1970,"42.51110000000010","-70.9068000000000"
14,"BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS","1501 NORTH CAMPBELL AVENUE","TUCSON","AZ",85724,"32.24197376500010","-110.9463065100000"
13,"REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","PA",18510,"41.41233526400000","-75.6539615149999"
13,"UPMC LITITZ","1500 HIGHLANDS DRIVE","LITITZ","PA",17543,"40.13224500100010","-76.3119020000000"
13,"UPMC PINNACLE LANCASTER","250 COLLEGE AVENUE, PO BOX 3434","LANCASTER","PA",17604,"40.04081396400010","-76.3209787320000"
6,"ST MARY'S VINCENT EVANSVILLE INC","3700 WASHINGTON AVE","EVANSVILLE","IN",47750,"37.96334444900000","-87.5029261509999"
14,"KINGMAN REGIONAL MEDICAL CENTER-HUALAPAI MOUNTAIN CAMPUS","3801 SANTA ROSA","KINGMAN","AZ",86409,"35.21907082500010","-113.9857189600000"
9,"COASTAL BEHAVIORAL HEALTH","633 STEPHENSON AVENUE","SAVANNAH","GA",31405,"32.00984663100010","-81.1018339170000"
18,"BLACK HILLS SURGERY CENTER LIMITED LIABILITY PARTNERSHIP","216 ANAMARIA DRIVE","RAPID CITY","SD",57701,"44.04644362400010","-103.2234840990000"
13,"MELROSEWKFLD HEALTHCARE LAWRENCE MEMORIAL HOSPITAL CAMPUS","170 GOVERNORS AVENUE","MEDFORD","MA",2155,"42.42590000000010","-71.1113999999999"
12,"AVERA HEART HOSPITAL OF SOUTH DAKOTA","4500 WEST 69TH STREET","SIOUX FALLS","SD",57108,"43.49094299300000","-96.7807341810000"
6,"COMMUNITY HOSPITALS AND WELLNESS CENTERS BRYAN","433 WEST HIGH STREET","BRYAN","OH",43506,"41.47409690900000","-84.5566941559999"
19,"UVA TRANSITIONAL CARE HOSPITAL","2965 IVY ROAD","CHARLOTTESVILLE","VA",22908,"38.05150012200000","-78.5497153350000"
12,"CHILDRENS HOSP & CLINICS MINNE","2525 CHICAGO AVENUE SOUTH","MINNEAPOLIS","MN",55404,"44.95665247800010","-93.2619933020000"
12,"PARK NICOLLET METHODIST HOSP","6500 EXCELSIOR BLVD, PO BOX 650","ST LOUIS PARK","MN",55440,"44.92898518800010","-93.3622300229999"
13,"SAINT JOSEPH HOSPITAL","360 BROADWAY","BANGOR","ME",4401,"44.81421659600010","-68.7724674729999"
19,"SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE","340 BAGLEY CIRCLE","MARION","VA",24354,"36.83321552600010","-81.5101822960000"
12,"GRAND ITASCA CLINIC & HOSP","1601 GOLF COURSE ROAD","GRAND RAPIDS","MN",55744,"47.22355070700010","-93.5555403470000"
12,"PEMBINA COUNTY MEMORIAL HOSPITAL","301 MOUNTAIN ST E","CAVALIER","ND",58220,"48.79254610000000","-97.6187169550000"
19,"MCLEOD SEACOAST","4000 HWY 9 E","LITTLE RIVER","SC",29566,"33.86571223500000","-78.6635457700000"
12,"HENDRICKS COMM HOSP","503 EAST LINCOLN STREET","HENDRICKS","MN",56136,"44.50583637200000","-96.4184230380000"
12,"SANFORD TRACY MEDICAL CENTER","251 FIFTH STREET EAST","TRACY","MN",56175,"44.23229821400000","-95.6073326840000"
19,"MEMORIAL HOSPITAL OF WILLIAM AND GERTRUDE JONES HOSPITAL","191 N MAIN ST","WELLSVILLE","NY",14895,"42.12242108100000","-77.9509013040000"
8,"CARL ALBERT COMMUNITY MENTAL HEALTH CENTER","1100 EAST MONROE AVENUE","MCALESTER","OK",74502,"34.93517506700000","-95.7524052219999"
4,"LOWER UMPQUA HOSPITAL DISTRICT","600 RANCH ROAD","REEDSPORT","OR",97467,"43.69458956800000","-124.1363018520000"
4,"ST CHARLES MEDICAL CENTER REDMOND","1253 N CANAL BLVD","REDMOND","OR",97756,"44.28796676800000","-121.1698550100000"
13,"COLUMBIA MEMORIAL HOSPITAL","71 PROSPECT AVE","HUDSON","NY",12534,"42.24634476700000","-73.7774525259999"
19,"RIVERSIDE REHABILITATION INSTITUTE","245 CHESAPEAKE AVENUE","NEWPORT NEWS","VA",23607,"36.98618129100000","-76.3927874490000"
17,"LAKE DISTRICT HOSPITAL","700 SOUTH J STREET","LAKEVIEW","OR",97630,"42.18129466400010","-120.3521112180000"
17,"SKY LAKES MEDICAL CENTER","2865 DAGGETT AVENUE","KLAMATH FALLS","OR",97601,"42.25316065500000","-121.7851907670000"
13,"SOUTHWESTERN VERMONT MEDICAL CENTER","100 HOSPITAL DR","BENNINGTON","VT",5201,"42.87418237500000","-73.2076706440000"
8,"DRISCOLL CHILDREN'S HOSPITAL","3533 SOUTH ALAMEDA STREET","CORPUS CHRISTI","TX",78404,"27.74851041600000","-97.3862848379999"
6,"DAYTON VA MEDICAL CENTER","4100 WEST THIRD STREET","DAYTON","OH",45428,"39.74265668300010","-84.2645845609999"
19,"HAMPTON VA MEDICAL CENTER","100 EMANCIPATION DRIVE","HAMPTON","VA",23667,"37.01535818700010","-76.3322568569999"
4,"GRANDE RONDE HOSPITAL","900 SUNSET DRIVE","LA GRANDE","OR",97850,"45.31942719100000","-118.1060703940000"
4,"WEST VALLEY HOSPITAL","525 SE WASHINGTON STREET","DALLAS","OR",97338,"44.91878607000010","-123.3103384480000"
4,"CENTRAL WASHINGTON HOSPITAL","1201 SOUTH MILLER STREET","WENATCHEE","WA",98807,"47.40660464600010","-120.3210305120000"
4,"WILLAMETTE VALLEY MEDICAL CENTER","2700 SE STRATUS AVE","MCMINNVILLE","OR",97128,"45.19903826100010","-123.1646727700000"
4,"GOOD SAMARITAN REGIONAL MEDICAL CENTER","3600 NW SAMARITAN DRIVE","CORVALLIS","OR",97330,"44.60322265900000","-123.2526236230000"
8,"KNOX COUNTY HOSPITAL","701 S E 5TH STREET","KNOX CITY","TX",79529,"33.41380465700010","-99.8115530460000"
13,"GUTHRIE CORNING HOSPITAL","176 DENISON PARKWAY EAST","CORNING","NY",14830,"42.14060036300000","-77.0474103950000"
6,"SAINT ANTHONY MEDICAL CENTER","5666 EAST STATE STREET","ROCKFORD","IL",61107,"42.26988601300010","-89.0077215830000"
13,"PECONIC BAY MEDICAL CENTER","1300 ROANOKE AVE","RIVERHEAD","NY",11901,"40.93426398500000","-72.6736249490000"
6,"CARDINAL HILL REHABILITATION HOSPITAL","2050 VERSAILLES ROAD","LEXINGTON","KY",40504,"38.04697242500000","-84.5413889360000"
6,"GIBSON COMMUNITY HOSPITAL","1120 N MELVIN STREET","GIBSON CITY","IL",60936,"40.47836697600010","-88.3702649920000"
6,"GRAHAM HOSPITAL ASSOCIATION","210 WEST WALNUT STREET","CANTON","IL",61520,"40.55266908700000","-90.0388299740000"
13,"UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN","100 BROWN ST","CHESTERTOWN","MD",21620,"39.21747943400000","-76.0649393230000"
8,"TMC BONHAM HOSPITAL","504 LIPSCOMB BOULEVARD","BONHAM","TX",75418,"33.57832798000000","-96.1666458349999"
8,"GOODALL-WITCHER HOSPITAL","101 POSEY AVENUE","CLIFTON","TX",76634,"31.77685262600000","-97.5889255630000"
6,"SARAH BUSH LINCOLN HEALTH CENTER","1000 HEALTH CENTER DRIVE, P O BOX 372","MATTOON","IL",61938,"39.48854118400000","-88.2731086379999"
8,"MITCHELL COUNTY HOSPITAL","997 WEST INTERSTATE 20","COLORADO CITY","TX",79512,"32.40643730800010","-100.8759345910000"
8,"ELECTRA MEMORIAL HOSPITAL","1207 S. BAILEY STREET","ELECTRA","TX",76360,"34.01802680800010","-98.9248981180000"
8,"HASKELL MEMORIAL HOSPITAL","NORTH 1ST STREET","HASKELL","TX",79521,"33.15736150900010","-99.7446810179999"
19,"NORTHWEST HOSPITAL CENTER","5401 OLD COURT RD","RANDALLSTOWN","MD",21133,"39.35859345000010","-76.7818109550000"
16,"BAPTIST MEMORIAL HOSPITAL","6019 WALNUT GROVE ROAD","MEMPHIS","TN",38120,"35.12952195900000","-89.8615588540000"
6,"ALEXIAN BROTHERS BEHAVIORAL HEALTH HOSPITAL","1650 MOON LAKE BOULEVARD","HOFFMAN ESTATES","IL",60169,"42.05406730100000","-88.1371678060000"
6,"AURORA CHICAGO LAKESHORE HOSPITAL, LLC - DBA AURORA CHICAGO LAKESHORE HOSPITAL","4840 N. MARINE DRIVE","CHICAGO","IL",60640,"41.97029929400000","-87.6506000269999"
8,"SWEENY COMMUNITY HOSPITAL","305 NORTH MCKINNEY STREET","SWEENY","TX",77480,"29.04783466800010","-95.6918314069999"
6,"RML HEALTH PROVIDERS LTD PARTNERSHIP - DBA RML HINSDALE","5601 SOUTH COUNTY LINE ROAD","HINSDALE","IL",60521,"41.78618531900000","-87.9153076130000"
6,"SCHWAB REHABILITATION CENTER","1401 SOUTH CALIFORNIA BOULEVARD","CHICAGO","IL",60608,"41.86229675800010","-87.6953166609999"
6,"KINDRED HOSPITAL - CENTRAL CHICAGO","4058 WEST MELROSE STREET","CHICAGO","IL",60641,"41.94024657500010","-87.7286436940000"
8,"COLLINGSWORTH GENERAL HOSPITAL","1013 15TH STREET","WELLINGTON","TX",79095,"34.84860057700010","-100.2121919020000"
6,"EDWARD HINES JR. VETERANS AFFAIRS HOSPITAL","5000 SOUTH FIFTH AVENUE","HINES","IL",60141,"41.86109860100000","-87.8412959139999"
6,"FOSTER G MCGAW HOSPITAL LOYOLA UNIVERSITY MEDICAL CENTER","2160 S 1ST AVENUE","MAYWOOD","IL",60141,"41.86068277800010","-87.8347220859999"
6,"WARNER HOSPITAL AND HEALTH SERVICES","422 W WHITE ST","CLINTON","IL",61727,"40.14841752000010","-88.9646082070000"
19,"SUMMERS COUNTY ARH HOSPITAL","TERRACE STREET, P O BOX 940","HINTON","WV",25951,"37.65063594700010","-80.8602945260000"
6,"NORTON HOSPITAL","200 EAST CHESTNUT STREET","LOUISVILLE","KY",40202,"38.24772314600010","-85.7504603039999"
9,"SOUTH CAROLINA SEXUALLY VIOLENT PREDATOR TREATMENT PROGRAM","4546 BROAD RIVER RD","COLUMBIA","SC",29210,"34.07226578200000","-81.1109434749999"
19,"STONEWALL JACKSON MEMORIAL HOSPITAL","230 HOSPITAL PLAZA","WESTON","WV",26452,"39.04763994400000","-80.4920919980000"
19,"PRESTON MEMORIAL HOSPITAL","150 MEMORIAL DRIVE","KINGWOOD","WV",26537,"39.46495410800000","-79.6775116070000"
6,"ST JOHNS HOSPITAL","800 E CARPENTER ST","SPRINGFIELD","IL",62702,"39.80543901600000","-89.6440080380000"
6,"MONROE COUNTY MEDICAL CENTER","529 CAPP HARLAN RD","TOMPKINSVILLE","KY",42167,"36.69888249500010","-85.6764662589999"
6,"SAINT JOSEPH MOUNT STERLING","225 FALCON DRIVE","MT. STERLING","KY",40353,"38.07712125400010","-83.9452557960000"
19,"GRAFTON CITY HOSPITAL","1 HOSPITAL PLAZA","GRAFTON","WV",26354,"39.34381511000000","-80.0252059269999"
13,"ST. LUKE'S HOSPITAL - WARREN CAMPUS","185 ROSEBERRY STREET","PHILLIPSBURG","NJ",8865,"40.70220505500000","-75.1781204069999"
13,"HACKETTSTOWN REGIONAL MEDICAL CENTER","651 WILLOW GROVE STREET","HACKETTSTOWN","NJ",7840,"40.86168409700010","-74.8160077410000"
13,"LITTLE HILL ALINA LODGE","61 WARDS ROAD","BLAIRSTOWN","NJ",7825,"40.98150955900010","-74.9318233509999"
8,"ELKVIEW GENERAL HOSPITAL","429 WEST ELM STREET","HOBART","OK",73651,"35.03777613200000","-99.0986068700000"
8,"EASTERN OKLAHOMA MEDICAL CENTER","105 WALL STREET","POTEAU","OK",74953,"35.04333350300000","-94.6121328810000"
8,"EDMOND -AMG SPECIALTY HOSPITAL","1100 EAST NINTH STREET","EDMOND","OK",73034,"35.64484388400010","-97.4653926260000"
6,"KATHERINE SHAW BETHEA HOSPITAL","403 E 1ST ST","DIXON","IL",61021,"41.84477843400000","-89.4788951199999"
6,"SAINT JAMES HOSPITAL","2500 WEST REYNOLDS STREET","PONTIAC","IL",61764,"40.87099748300010","-88.6795150940000"
8,"LAKESIDE WOMEN'S HOSPITAL","11200 NORTH PORTLAND AVENUE","OKLAHOMA CITY","OK",73120,"35.58394228900000","-97.5836129319999"
8,"INTEGRIS HEALTH EDMOND","4801 INTEGRIS PARKWAY","EDMOND","OK",73034,"35.64463526600010","-97.4183600279999"
8,"NORTHWEST SURGICAL HOSPITAL","9204 NORTH MAY AVENUE","OKLAHOMA CITY","OK",73120,"35.56409354200010","-97.5667245900000"
8,"MCBRIDE ORTHOPEDIC HOSPITAL","9600 BROADWAY EXTENSION","OKLAHOMA CITY","OK",73114,"35.56823049300000","-97.5117557330000"
6,"CARROLL COUNTY MEMORIAL HOSPITAL","309 ELEVENTH STREET","CARROLLTON","KY",41008,"38.68031233900010","-85.1687861010000"
6,"LAKE CUMBERLAND REGIONAL HOSPITAL","305 LANGDON STREET","SOMERSET","KY",42502,"37.08600628000000","-84.6201770510000"
8,"SURGICAL HOSPITAL OF OKLAHOMA","100 SE 59TH STREET","OKLAHOMA CITY","OK",73129,"35.40567403100000","-97.5093301159999"
8,"CEDAR RIDGE","6501 NE 50TH STREET","OKLAHOMA CITY","OK",73141,"35.52293277600010","-97.4119374870000"
6,"ST MARYS HOSPITAL","1800 E LAKE SHORE DR","DECATUR","IL",62521,"39.82745295100010","-88.9316826309999"
6,"COMMUNITY MEMORIAL HOSPITAL","400 CALDWELL","STAUNTON","IL",62088,"39.01528071400000","-89.7893869400000"
6,"ALTON MEMORIAL HOSPITAL","ONE MEMORIAL DRIVE","ALTON","IL",62002,"38.89958432300010","-90.1591496440000"
6,"OSF SAINT ANTHONY'S HEALTH CENTER","ST ANTHONY'S WAY","ALTON","IL",62002,"38.90799587500000","-90.1732933810000"
13,"UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON","219 S WASHINGTON ST","EASTON","MD",21601,"38.76965106100000","-76.0768560570000"
13,"HUGGINS HOSPITAL","240 SOUTH MAIN STREET","WOLFEBORO","NH",3894,"43.58173941500010","-71.2003641049999"
8,"OKLAHOMA HEART HOSPITAL","4050 WEST MEMORIAL ROAD","OKLAHOMA CITY","OK",73120,"35.60796726200000","-97.5970536260000"
8,"THE CHILDREN'S CENTER","6800 NW 39TH EXPRESSWAY","BETHANY","OK",73008,"35.51043963100010","-97.6333639009999"
13,"SPEARE MEMORIAL HOSPITAL","16 HOSPITAL ROAD","PLYMOUTH","NH",3264,"43.75773763100010","-71.6951879269999"
6,"CRITTENDEN COUNTY HOSPITAL","520 WEST GUM STREET","MARION","KY",42064,"37.32921123000010","-88.0925754350000"
19,"CARROLL HOSPITAL CENTER","200 MEMORIAL AVE","WESTMINSTER","MD",21157,"39.55814602700010","-76.9907201299999"
6,"KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER","1612 DAWKINS ROAD","LAGRANGE","KY",40031,"38.41207679400000","-85.4221267260000"
8,"PAULS VALLEY GENERAL HOSPITAL","100 VALLEY DRIVE","PAULS VALLEY","OK",73075,"34.71940441100000","-97.2147886399999"
8,"PURCELL MUNICIPAL HOSPITAL","1500 NORTH GREEN AVENUE","PURCELL","OK",73080,"35.02860055900000","-97.3646217010000"
8,"MERCY HEALTH -LOVE COUNTY","300 WANDA STREET","MARIETTA","OK",73448,"33.94304119200010","-97.1309087760000"
6,"AURORA MEMORIAL HSPTL BURLINGTON","252 MCHENRY ST","BURLINGTON","WI",53105,"42.67282390800010","-88.2811866110000"
13,"UNIVERSITY OF MD SHORE MEDICAL CTR AT DORCHESTER","300 BRYN STREET","CAMBRIDGE","MD",21613,"38.57170557700000","-76.0674581990000"
8,"MERCY HOSPITAL LOGAN COUNTY","200 SOUTH ACADEMY ROAD","GUTHRIE","OK",73044,"35.87633071200000","-97.4620263579999"
8,"PRAGUE COMMUNITY HOSPITAL","1322 KLABZUBA AVENUE","PRAGUE","OK",74864,"35.49014465500010","-96.6843125740000"
8,"STROUD REGIONAL MEDICAL CENTER","2308 HIGHWAY 66 WEST STROUD","STROUD","OK",74079,"35.74848482800010","-96.6833457559999"
6,"MARIANJOY REHABILITATION CENTER","26 WEST 171 ROOSEVELT ROAD","WHEATON","IL",60187,"41.85251701800010","-88.1376005900000"
8,"JEFFERSON COUNTY HOSPITAL","HIGHWAY 70 AND 81","WAURIKA","OK",73573,"34.15731245700000","-97.9795152949999"
8,"HOLDENVILLE GENERAL HOSPITAL","100 MCDOUGAL DRIVE","HOLDENVILLE","OK",74848,"35.08905917400010","-96.3785960389999"
13,"ATLANTIC GENERAL HOSPITAL","9733 HEALTHWAY DRIVE","BERLIN","MD",21811,"38.33952516100000","-75.2113330860000"
8,"HARMON MEMORIAL HOSPITAL","400 EAST CHESTNUT STREET","HOLLIS","OK",73550,"34.69220952400010","-99.9142890450000"
13,"NORTHWESTERN MEDICAL CENTER","133 FAIRFIELD ST","ST. ALBANS","VT",5478,"44.80773961700000","-73.0725130860000"
9,"ROPER ST FRANCIS BERKELEY HOSPITAL","100 CALLEN BLVD","MONCKS CORNER","SC",29461,"33.06889800000000","-80.0953019999999"
9,"NEMOURS CHILDREN'S HOSPITAL","13535 NEMOURS PKWY","ORLANDO","FL",32827,"28.37679958500010","-81.2736389560000"
8,"ST. JOSEPH MEDICAL CENTER","1401 ST JOSEPH PARKWAY","HOUSTON","TX",77002,"29.74811612700010","-95.3661481390000"
8,"HCA HOUSTON HEALTHCARE NORTHWEST MEDICAL CENTER","710 FM 1960 WEST","HOUSTON","TX",77090,"30.02044049800000","-95.4427141799999"
8,"MEMORIAL HERMANN GREATER HEIGHTS HOSPITAL","1635 NORTH LOOP WEST","HOUSTON","TX",77008,"29.81073565800010","-95.4303355460000"
8,"MERCY HOSPITAL TISHOMINGO","1000 SOUTH BYRD STREET","TISHOMINGO","OK",73460,"34.22256465700010","-96.6747809060000"
4,"MONTANA STATE HOSPITAL","WARM SPRINGS CAMPUS","WARM SPRINGS","MT",59756,"46.18081802900010","-112.7908672930000"
12,"PINNACLE REGIONAL HOSPITAL INC","12850 METCALF AVENUE","OVERLAND PARK","KS",66213,"38.89628614100010","-94.6691285600000"
8,"CHI ST LUKES HEALTH - BRAZOSPORT","100 MEDICAL DRIVE","LAKE JACKSON","TX",77566,"29.02950067700000","-95.4527448150000"
8,"DOCTORS HOSPITAL OF LAREDO","10700 MCPHERSON ROAD","LAREDO","TX",78045,"27.60691448400010","-99.4784756090000"
8,"CHI ST LUKES HEALTH - MEMORIAL LIVINGSTON","1717 U.S. 59 LOOP NORTH","LIVINGSTON","TX",77351,"30.73087170900000","-94.9393924839999"
12,"FLOYD VALLEY HOSPITAL","714 LINCOLN ST NE","LE MARS","IA",51031,"42.79623699600010","-96.1556253170000"
8,"LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN NORTH","5101 NORTH JACKSON ROAD","MCALLEN","TX",78504,"26.24610103700010","-98.1985358960000"
8,"MEDICAL CITY MCKINNEY","4500 MEDICAL CENTER DRIVE","MCKINNEY","TX",75069,"33.15972664200010","-96.6366933780000"
8,"MEDICAL CITY NORTH HILLS","4401 BOOTH CALLOWAY ROAD","NORTH RICHLAND HILLS","TX",76180,"32.82908071600010","-97.2135055570000"
6,"TRINITY MEDICAL CENTER - 7TH STREET CAMPUS - DBA TRINITY MOLINE","500 JOHN DEERE ROAD, 7TH STREET CAMPUS","MOLINE","IL",61265,"41.46830740300000","-90.5309796910000"
8,"MEMORIAL HERMANN SUGAR LAND","17500 WEST GRAND PARKWAY SOUTH","SUGAR LAND","TX",77479,"29.56440220400000","-95.6903726909999"
8,"WILBARGER GENERAL HOSPITAL","920 HILLCREST DRIVE","VERNON","TX",76384,"34.15861524600010","-99.3151605110000"
8,"HCA HOUSTON HEALTHCARE CLEAR LAKE","500 MEDICAL CENTER BOULEVARD","WEBSTER","TX",77598,"29.54130675000000","-95.1278151449999"
8,"TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS","8200 WALNUT HILL LANE","DALLAS","TX",75231,"32.88113418400010","-96.7624376649999"
8,"LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN SOUTH","2001 SOUTH M STREET","MCALLEN","TX",78503,"26.18198646000010","-98.2084915610000"
8,"APOLLO HOSPITAL","9201 PINECROFT","THE WOODLANDS","TX",77380,"30.17493528800000","-95.4571713939999"
18,"UNM CHILDREN'S PSYCHIATRIC CENTER","1001 YALE BLVD NE","ALBUQUERQUE","NM",87106,"35.09271048200000","-106.6215342000000"
8,"NORTHEAST METHODIST HOSPITAL","12412 JUDSON RD","LIVE OAK","TX",78233,"29.55246452100000","-98.3482613060000"
8,"MISSION TRAIL BAPTIST HOSPITAL-ER","3333 RESEARCH PLZ","SAN ANTONIO","TX",78235,"29.34478850900010","-98.4384867190000"
8,"PERMIAN REGIONAL MEDICAL CENTER","720 NORTHEAST HOSPITAL DRIVE","ANDREWS","TX",79714,"32.33804335900000","-102.5459899870000"
8,"BAYLOR SCOTT & WHITE HOSPITAL - BRENHAM","700 MEDICAL PARKWAY","BRENHAM","TX",77833,"30.14567250700000","-96.3993213259999"
8,"MARY HURLEY HOSPITAL","6 NORTH COVINGTON AVENUE","COALGATE","OK",74538,"34.53934684000010","-96.2237314989999"
17,"ASANTE ROGUE REGIONAL MEDICAL CENTER","2825 E BARNETT ROAD","MEDFORD","OR",97504,"42.31806700000000","-122.8308010000000"
8,"FOREST PARK MEDICAL CENTER","11990 NORTH CENTRAL EXPRESSWAY","DALLAS","TX",75243,"32.91375286900010","-96.7668995320000"
4,"KAISER FOUNDATION HOSPITAL - WESTSIDE","2875 NW STUCKI AVE","HILLSBORO","OR",97124,"45.53925427100010","-122.8770017500000"
8,"DETAR NORTH","101 MEDICAL DRIVE","VICTORIA","TX",77904,"28.85434035900000","-97.0196863060000"
8,"WISE REGIONAL HEALTH SYSTEM","609 MEDICAL CENTER DR","DECATUR","TX",76234,"33.21710703000010","-97.5937156950000"
6,"LAFAYETTE REGIONAL REHABILITATION HOSPITAL","950 PARK EAST BLVD","LAFAYETTE","IN",47905,"40.40463095000010","-86.8300326860000"
8,"CYPRESS FAIRBANKS MEDICAL CENTER","10655 STEEPLETOP DRIVE","HOUSTON","TX",77065,"29.92712973300010","-95.5896989619999"
5,"HAWAII MEDICAL CENTER EAST","2230 LILIHA ST","HONOLULU","HI",96817,"21.32867360800000","-157.8521328420000"
18,"RAYMOND G. MURPHY VA MEDICAL CENTER","1501 SAN PEDRO SE","ALBUQUERQUE","NM",87108,"35.05516799300010","-106.5817673630000"
19,"CHALMERS P. WYLIE VA AMBULATORY CARE CENTER","420 N JAMES RD","COLUMBUS","OH",43219,"39.98082469800000","-82.9095849409999"
13,"VA MEDICAL CENTER - LYONS CAMPUS","151 KNOLLCROFT RD","LYONS","NJ",7939,"40.66859853200000","-74.5575506019999"
13,"VA MEDICAL CENTER - WEST ROXBURY DIVISION","1400 VFW PKY","WEST ROXBURY","MA",2132,"42.27462729800000","-71.1716980220000"
6,"ALEDA E. LUTZ VA MEDICAL CENTER","1500 WEISS ST","SAGINAW","MI",48602,"43.44479570700000","-83.9620235799999"
12,"CASS LAKE HOSPITAL","425 7TH ST NW","CASS LAKE","MN",56633,"47.38446542700010","-94.6085479150000"
